version,source_batch,dataset,dataset_id,variant_family,variant,ari_mean,ari_std,n_runs,seeds,paired_control,paired_delta_ari,paired_delta_scope,gate_usage,gate_usage_semantics,input_protocol,readout,status,evidence_level,failure_diagnosis,source_artifact,notes
V09,V09/legacy_multiseed,first-order-theorem-proving,first-order-theorem-proving,random,v9_static_random,0.0231,0.0049,3,7|42|123,v9_nomix,-0.0038000000000000013,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,har,har,self,v9_nomix,0.5022,0.0339,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,har,har,random,v9_random_neighbors,0.4824,0.0413,3,7|42|123,v9_nomix,-0.019799999999999984,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,har,har,static,v9_static_gate,0.5021,0.0383,3,7|42|123,v9_nomix,-9.999999999998899e-05,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,har,har,random,v9_static_random,0.4923,0.035,3,7|42|123,v9_nomix,-0.009899999999999964,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,hrvatin_filtered,hrvatin_filtered,self,v9_nomix,0.7905,0.062,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,hrvatin_filtered,hrvatin_filtered,random,v9_random_neighbors,0.8365,0.0901,3,7|42|123,v9_nomix,0.04600000000000004,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_positive_scope_limited,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,hrvatin_filtered,hrvatin_filtered,static,v9_static_gate,0.7509,0.011,3,7|42|123,v9_nomix,-0.03959999999999997,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_regression,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,hrvatin_filtered,hrvatin_filtered,random,v9_static_random,0.8376,0.0758,3,7|42|123,v9_nomix,0.04710000000000003,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_positive_scope_limited,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,iris,iris,self,v9_nomix,0.7313,0.0505,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,iris,iris,random,v9_random_neighbors,0.6736,0.0167,3,7|42|123,v9_nomix,-0.057699999999999974,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_regression,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,iris,iris,static,v9_static_gate,0.674,0.0157,3,7|42|123,v9_nomix,-0.05729999999999991,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_regression,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,iris,iris,random,v9_static_random,0.6698,0.0127,3,7|42|123,v9_nomix,-0.0615,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_regression,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,mammographic_mass,mammographic_mass,self,v9_nomix,0.3701,0.0137,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,mammographic_mass,mammographic_mass,random,v9_random_neighbors,0.3632,0.009,3,7|42|123,v9_nomix,-0.006899999999999962,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,mammographic_mass,mammographic_mass,static,v9_static_gate,0.3622,0.0047,3,7|42|123,v9_nomix,-0.007899999999999963,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,mammographic_mass,mammographic_mass,random,v9_static_random,0.3622,0.0071,3,7|42|123,v9_nomix,-0.007899999999999963,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,reuters,reuters,self,v9_nomix,0.2071,0.0008,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,reuters,reuters,random,v9_random_neighbors,0.2004,0.0009,3,7|42|123,v9_nomix,-0.0067000000000000115,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,reuters,reuters,static,v9_static_gate,0.1933,0.0098,3,7|42|123,v9_nomix,-0.013800000000000007,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,reuters,reuters,random,v9_static_random,0.1955,0.0095,3,7|42|123,v9_nomix,-0.0116,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,sms_spam_collection,sms_spam_collection,self,v9_nomix,0.8193,0.012,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,sms_spam_collection,sms_spam_collection,random,v9_random_neighbors,0.8038,0.0115,3,7|42|123,v9_nomix,-0.01550000000000007,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,sms_spam_collection,sms_spam_collection,static,v9_static_gate,0.805,0.0084,3,7|42|123,v9_nomix,-0.01429999999999998,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,sms_spam_collection,sms_spam_collection,random,v9_static_random,0.8018,0.0079,3,7|42|123,v9_nomix,-0.01750000000000007,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,spambase,spambase,self,v9_nomix,0.6049,0.008,3,7|42|123,,,reference,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_delta_not_available,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,spambase,spambase,random,v9_random_neighbors,0.416,0.0398,3,7|42|123,v9_nomix,-0.1889,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_regression,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
V09,V09/legacy_multiseed,spambase,spambase,static,v9_static_gate,0.6327,0.0024,3,7|42|123,v9_nomix,0.027800000000000047,same-seed-count aggregate; seed-wise rows not published,NA,Gate usage not recorded in final_results/ablation_table.csv,historical_merged_summary (input protocol not recorded in final_results),V9 legacy readout,completed,3-seed aggregate ablation,paired_neutral_or_small,V09/legacy_multiseed/ablation_table.csv,The published aggregate table contains same-seed counts but not per-seed ARI rows.
